Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466134594
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466134600
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466134654
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466134660
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466134714
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466134720
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466134775
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466134780
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466134835
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466134840
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466134895
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466134900
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466134955
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466134960
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466135015
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135020
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466135075
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466135080
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466135135
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466135140
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135195
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466135200
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135255
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135260
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135315
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135321
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135375
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135381
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135435
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135441
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466135495
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135501
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466135555
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135561
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135615
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466135621
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466135675
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135681
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135735
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135741
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135795
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135801
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135855
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135861
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135915
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135921
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466135975
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466135981
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136035
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136041
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466136095
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466136101
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136155
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466136161
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136215
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466136221
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136275
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136281
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136335
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136341
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136395
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136401
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136455
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136461
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466136515
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136521
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136575
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136581
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136636
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136641
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136696
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136701
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466136756
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466136761
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466136816
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136821
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466136876
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466136882
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136936
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466136942
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466136996
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137002
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137056
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137062
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137116
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137122
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137176
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137182
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137236
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137242
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137296
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137302
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466137356
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137362
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466137416
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466137422
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466137476
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466137482
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137536
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466137542
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137596
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137602
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137656
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137662
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137716
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137722
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137777
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137782
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137837
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137842
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137897
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137902
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137957
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466137962
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466138017
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138022
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466138077
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138083
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466138137
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138143
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466138197
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466138203
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466138257
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466138263
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138317
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466138323
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138377
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466138383
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138437
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466138443
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138497
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138503
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138557
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138563
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138617
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466138623
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138677
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138683
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138737
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138743
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138797
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138803
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138858
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138863
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138918
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138923
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466138978
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466138983
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139038
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139043
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139098
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139103
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139158
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139163
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139218
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139223
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139278
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139284
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139338
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139344
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139398
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139404
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139458
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139464
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139518
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139524
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139578
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139584
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139638
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139644
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139698
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139704
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139758
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139764
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139818
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139824
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139878
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139884
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139938
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466139944
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466139998
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466140004
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140059
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140064
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140119
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140124
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140179
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140184
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140239
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140244
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140299
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140304
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140359
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140364
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140419
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140425
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140479
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140485
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466140539
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140545
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466140599
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140605
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466140659
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140665
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140719
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466140725
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466140779
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466140785
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140839
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466140845
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140899
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466140905
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140959
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466140965
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141019
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141025
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141079
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141085
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141139
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141145
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466141200
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141205
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466141260
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466141265
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141320
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466141325
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141380
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466141385
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141440
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466141445
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141500
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141505
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141560
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141566
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141620
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141626
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466141680
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141686
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141740
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141746
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466141800
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466141806
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141860
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466141866
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141920
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141926
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141980
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466141986
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142040
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142046
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466142100
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142106
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466142160
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466142166
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466142221
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466142226
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142281
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466142286
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142341
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466142346
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142401
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142406
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142461
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142466
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142521
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142526
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142581
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142586
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466142641
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142646
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466142701
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142707
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142761
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142767
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142821
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466142827
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142881
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142887
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142941
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466142947
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466143001
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143007
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143061
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466143067
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466143121
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466143127
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143181
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466143187
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143241
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466143247
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143301
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143307
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143362
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143367
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143422
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143427
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143482
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143487
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466143542
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143547
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466143602
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143607
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143662
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466143667
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143722
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143727
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143782
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143788
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143842
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143848
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466143902
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143908
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466143962
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466143968
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466144022
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466144028
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144082
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466144088
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144142
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144148
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144202
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144208
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144262
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144268
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144322
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144328
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144382
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144388
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466144442
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144448
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466144502
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144508
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466144562
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466144568
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144623
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466144628
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466144683
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466144688
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144743
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466144748
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144803
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144808
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144863
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144868
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144923
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144928
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144983
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466144988
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145043
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145049
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145103
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145109
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145163
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145169
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145223
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145229
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466145283
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145289
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466145343
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145349
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466145403
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466145409
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466145463
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466145469
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145523
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466145529
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145583
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466145589
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145643
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466145649
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145703
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145709
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145764
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145769
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145824
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145829
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145884
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466145889
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466145944
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466145949
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146004
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146009
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146064
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146069
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146124
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146130
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146184
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146190
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146244
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146250
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146304
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146310
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146364
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146370
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146424
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146430
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466146484
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146490
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466146544
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146550
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466146604
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146610
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466146664
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466146670
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466146724
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466146730
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146785
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466146790
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146845
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466146850
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146905
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146910
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466146965
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466146970
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147025
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466147030
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147085
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466147090
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147145
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147150
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147205
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147211
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147265
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147271
