     light   presence   light_on    timestamp
     9.167          1          0   1466709647
     9.167          1          0   1466709701
     8.333          1          0   1466709707
     8.333          1          0   1466709761
     6.667          1          0   1466709767
     6.667          1          0   1466709821
     6.667          1          0   1466709827
     6.667          1          0   1466709881
     6.667          1          0   1466709887
     6.667          1          0   1466709941
     6.667          1          0   1466709947
     6.667          1          0   1466710001
     6.667          1          0   1466710007
     6.667          1          0   1466710061
     6.667          1          0   1466710067
     6.667          1          0   1466710121
     6.667          1          0   1466710128
     6.667          1          0   1466710181
     6.667          1          0   1466710188
     6.667          0          0   1466710241
     6.667          0          0   1466710248
     6.667          0          0   1466710301
     6.667          0          0   1466710308
     6.667          0          0   1466710361
     6.667          0          0   1466710368
     6.667          0          0   1466710421
     6.667          0          0   1466710428
     6.667          0          0   1466710481
     6.667          0          0   1466710488
     6.667          0          0   1466710541
     5.833          0          0   1466710548
     6.667          0          0   1466710601
     6.667          0          0   1466710608
     6.667          0          0   1466710661
     5.833          0          0   1466710668
     5.833          0          0   1466710721
     5.833          0          0   1466710728
     5.833          0          0   1466710781
     5.833          0          0   1466710788
     5.833          0          0   1466710842
     5.833          0          0   1466710848
     5.833          0          0   1466710902
     5.833          0          0   1466710908
     5.833          0          0   1466710962
     5.833          0          0   1466710968
     5.833          0          0   1466711022
     5.833          0          0   1466711028
     5.833          0          0   1466711082
     6.667          0          0   1466711088
     6.667          0          0   1466711142
     5.833          0          0   1466711148
     5.833          0          0   1466711202
     5.833          0          0   1466711208
     5.833          0          0   1466711262
     5.833          0          0   1466711268
     5.833          0          0   1466711322
     5.000          0          0   1466711329
     5.000          0          0   1466711382
     5.000          0          0   1466711389
     5.000          0          0   1466711442
     5.000          1          0   1466711449
     5.000          1          1   1466711502
    30.833          1          1   1466711509
    36.667          1          1   1466711562
    54.167          1          1   1466711569
    55.000          0          1   1466711622
    55.000          0          1   1466711629
    55.000          0          1   1466711682
    55.000          0          1   1466711689
    55.000          0          1   1466711742
    55.000          0          1   1466711749
    55.000          0          1   1466711802
    51.667          0          1   1466711809
    50.833          1          1   1466711862
    50.000          1          1   1466711869
    50.000          0          1   1466711922
    50.000          0          1   1466711929
    50.000          0          1   1466711983
    49.167          0          1   1466711989
    49.167          0          1   1466712043
    48.333          0          1   1466712049
    48.333          1          1   1466712103
    47.500          1          1   1466712109
    47.500          1          1   1466712163
    48.333          1          1   1466712169
    48.333          1          1   1466712223
    47.500          1          1   1466712229
    47.500          1          1   1466712283
    48.333          1          1   1466712289
    48.333          1          1   1466712343
    47.500          1          1   1466712349
    47.500          0          1   1466712403
    48.333          0          1   1466712410
    47.500          0          1   1466712463
    47.500          0          1   1466712470
    47.500          1          1   1466712523
    47.500          1          1   1466712530
    46.667          1          1   1466712583
    46.667          1          1   1466712590
    46.667          1          1   1466712643
    47.500          1          1   1466712650
    47.500          1          1   1466712703
    47.500          1          1   1466712710
    47.500          1          1   1466712763
    43.333          1          1   1466712770
    47.500          1          1   1466712823
    41.667          1          1   1466712830
    45.833          1          1   1466712883
    40.833          1          1   1466712890
    43.333          1          1   1466712943
    46.667          1          1   1466712950
    46.667          1          1   1466713003
    30.000          1          1   1466713010
    40.833          1          1   1466713063
    46.667          1          1   1466713070
    46.667          1          1   1466713124
    46.667          1          1   1466713130
    46.667          1          1   1466713184
    45.833          1          1   1466713190
    45.833          1          1   1466713244
    45.833          1          1   1466713250
    45.833          1          1   1466713304
    44.167          1          1   1466713310
    44.167          1          1   1466713364
    44.167          0          1   1466713370
    44.167          1          1   1466713424
    43.333          1          1   1466713430
    43.333          1          1   1466713484
    45.833          1          1   1466713490
    45.833          1          1   1466713544
    45.833          1          1   1466713550
    45.833          1          1   1466713604
    45.833          1          1   1466713610
    45.833          1          1   1466713664
    45.833          1          1   1466713670
    45.000          1          1   1466713724
    45.000          1          1   1466713731
    45.000          1          1   1466713784
    45.000          1          1   1466713791
    45.000          1          1   1466713844
    45.000          1          1   1466713851
    45.000          1          1   1466713904
    45.000          1          1   1466713911
    45.000          1          1   1466713964
    45.000          1          1   1466713971
    45.000          1          1   1466714024
    44.167          1          1   1466714031
    45.000          1          1   1466714084
    44.167          1          1   1466714091
    44.167          1          1   1466714144
    44.167          1          1   1466714151
    45.000          0          1   1466714204
    45.000          1          1   1466714211
    45.000          1          1   1466714264
    45.000          1          1   1466714271
    45.000          1          1   1466714325
    44.167          1          1   1466714331
    44.167          1          1   1466714385
    44.167          1          1   1466714391
    44.167          1          1   1466714445
    44.167          1          1   1466714451
    45.000          1          1   1466714505
    44.167          1          1   1466714511
    44.167          1          1   1466714565
    44.167          1          1   1466714571
    45.000          1          1   1466714625
    44.167          1          1   1466714631
    44.167          1          1   1466714685
    44.167          1          1   1466714691
    44.167          1          1   1466714745
    44.167          1          1   1466714751
    44.167          1          1   1466714805
    44.167          1          1   1466714811
    44.167          1          1   1466714865
    44.167          1          1   1466714871
    43.333          1          1   1466714925
    44.167          1          1   1466714931
    44.167          1          1   1466714985
    44.167          1          1   1466714991
    44.167          1          1   1466715045
    44.167          1          1   1466715052
    44.167          1          1   1466715105
    44.167          1          1   1466715112
    44.167          1          1   1466715165
    43.333          1          1   1466715172
    44.167          1          1   1466715225
    44.167          1          1   1466715232
    44.167          1          1   1466715285
    43.333          1          1   1466715292
    43.333          1          1   1466715345
    43.333          1          1   1466715352
    44.167          1          1   1466715405
    44.167          1          1   1466715412
    44.167          1          1   1466715465
    43.333          1          1   1466715472
    43.333          1          1   1466715525
    44.167          1          1   1466715532
    44.167          1          1   1466715586
    44.167          1          1   1466715592
    45.000          1          1   1466715646
    44.167          1          1   1466715652
    44.167          1          1   1466715706
    44.167          1          1   1466715712
    45.000          1          1   1466715766
    44.167          1          1   1466715772
    44.167          1          1   1466715826
    44.167          1          1   1466715832
    44.167          1          1   1466715886
    44.167          1          1   1466715892
    44.167          1          1   1466715946
    45.000          1          1   1466715952
    44.167          1          1   1466716006
    27.500          1          1   1466716012
    44.167          1          1   1466716066
    44.167          1          1   1466716072
    44.167          1          1   1466716126
    44.167          1          1   1466716133
    44.167          1          1   1466716186
    45.000          1          1   1466716193
    45.000          1          1   1466716246
    45.000          1          1   1466716253
    44.167          1          1   1466716306
    45.000          1          1   1466716313
    45.000          0          1   1466716366
    44.167          1          1   1466716373
    44.167          1          1   1466716426
    45.000          1          1   1466716433
    45.000          1          1   1466716486
    45.000          1          1   1466716493
    44.167          1          1   1466716546
    45.000          1          1   1466716553
    45.000          1          1   1466716606
    45.000          1          1   1466716613
    45.000          1          1   1466716666
    45.000          1          1   1466716673
    45.000          1          1   1466716726
    45.000          1          1   1466716733
    45.000          1          1   1466716787
    45.000          1          1   1466716793
    45.000          1          1   1466716847
    44.167          1          1   1466716853
    45.000          1          1   1466716907
    45.000          1          1   1466716913
    45.000          1          1   1466716967
    44.167          1          1   1466716973
    45.000          1          1   1466717027
    44.167          1          1   1466717033
    44.167          1          1   1466717087
    43.333          1          1   1466717094
    46.667          0          1   1466717147
    45.833          0          1   1466717154
    45.833          1          1   1466717207
    45.833          0          1   1466717214
    45.833          1          1   1466717267
    45.833          1          1   1466717274
    45.833          1          1   1466717327
    45.000          1          1   1466717334
    45.000          1          1   1466717387
    45.000          1          1   1466717394
    45.000          1          1   1466717447
    45.000          1          1   1466717454
    45.000          1          1   1466717507
    45.000          1          1   1466717514
    45.000          1          1   1466717567
    45.000          1          1   1466717574
    45.000          1          1   1466717627
    45.000          1          1   1466717634
    45.000          1          1   1466717687
    45.000          1          1   1466717694
    45.000          1          1   1466717747
    45.000          1          1   1466717754
    44.167          1          1   1466717808
    45.000          1          1   1466717814
    45.000          1          1   1466717868
    45.000          1          1   1466717874
    45.000          1          1   1466717928
    45.000          1          1   1466717934
    45.000          1          1   1466717988
    45.000          1          1   1466717994
    45.000          1          1   1466718048
    45.000          1          1   1466718054
    45.000          1          1   1466718108
    44.167          1          1   1466718114
    45.000          1          1   1466718168
    45.000          1          1   1466718174
    45.000          1          1   1466718228
    45.000          1          1   1466718234
    45.000          1          1   1466718288
    45.000          1          1   1466718294
    45.000          1          1   1466718348
    45.000          1          1   1466718354
    45.000          1          1   1466718408
    45.000          1          1   1466718415
    45.000          1          1   1466718468
    45.000          1          1   1466718475
    45.000          1          1   1466718528
    45.000          1          1   1466718535
    45.000          1          1   1466718588
    45.000          1          1   1466718595
    45.000          1          1   1466718648
    45.000          1          1   1466718655
    45.000          1          1   1466718708
    45.000          1          1   1466718715
    45.000          1          1   1466718768
    45.000          1          1   1466718775
    45.000          1          1   1466718828
    45.000          1          1   1466718835
    45.000          1          1   1466718888
    45.000          1          1   1466718895
    45.000          1          1   1466718948
    45.000          1          1   1466718955
    45.000          1          1   1466719008
    45.000          1          1   1466719015
    45.000          1          1   1466719068
    44.167          1          1   1466719075
    45.000          1          1   1466719128
    44.167          1          1   1466719135
    44.167          1          1   1466719188
    45.000          1          1   1466719195
    45.000          1          1   1466719249
    44.167          1          1   1466719255
    44.167          1          1   1466719309
    44.167          1          1   1466719315
    44.167          1          1   1466719369
    44.167          1          1   1466719375
    45.000          1          1   1466719429
    45.000          1          1   1466719435
    45.000          1          1   1466719489
    45.000          1          1   1466719496
    44.167          0          1   1466719549
    45.833          0          1   1466719556
    45.833          0          1   1466719609
    45.833          0          1   1466719616
    45.833          0          1   1466719669
    45.833          0          1   1466719676
    45.833          0          1   1466719729
    45.833          0          1   1466719736
    46.667          0          1   1466719789
    46.667          0          1   1466719796
    46.667          0          1   1466719849
    45.833          0          1   1466719856
    45.833          0          1   1466719909
    43.333          1          1   1466719916
    40.833          1          1   1466719969
    44.167          0          1   1466719976
    44.167          0          1   1466720029
    44.167          0          1   1466720036
    44.167          0          1   1466720089
    44.167          0          1   1466720096
    44.167          0          1   1466720149
    45.833          0          1   1466720156
    45.833          0          1   1466720209
    45.833          0          1   1466720216
    45.833          0          1   1466720269
    45.833          0          1   1466720276
    45.833          1          1   1466720329
    44.167          1          1   1466720336
    40.833          0          1   1466720389
    44.167          1          1   1466720396
    43.333          1          1   1466720449
    45.000          1          1   1466720456
    44.167          1          1   1466720509
    45.000          1          1   1466720516
    45.000          0          1   1466720569
    45.833          0          1   1466720576
    45.000          0          1   1466720629
    45.000          0          1   1466720636
    45.000          0          1   1466720689
    45.000          0          1   1466720696
    45.000          1          1   1466720749
    45.000          1          1   1466720756
    45.000          0          1   1466720809
    45.000          0          1   1466720816
    45.000          0          1   1466720870
    45.000          0          1   1466720876
    45.000          0          1   1466720930
    45.000          0          1   1466720936
    45.000          0          1   1466720990
    45.000          0          1   1466720996
    45.000          1          1   1466721050
    43.333          1          1   1466721057
    45.000          0          1   1466721110
    45.000          0          1   1466721117
    45.000          0          1   1466721170
    45.000          0          1   1466721177
    45.000          0          1   1466721230
    45.000          0          1   1466721237
    45.000          1          1   1466721290
    44.167          1          1   1466721297
    44.167          1          1   1466721350
    44.167          1          1   1466721357
    44.167          1          1   1466721410
    43.333          1          1   1466721417
    43.333          1          1   1466721470
    43.333          1          1   1466721477
    43.333          1          1   1466721530
    43.333          1          1   1466721537
    43.333          1          1   1466721590
    44.167          1          1   1466721597
    43.333          1          1   1466721650
    43.333          1          1   1466721657
    44.167          1          1   1466721710
    43.333          1          1   1466721717
    43.333          1          1   1466721770
    43.333          1          1   1466721777
    43.333          1          1   1466721830
    43.333          1          1   1466721837
    43.333          1          1   1466721890
    43.333          1          1   1466721897
    43.333          1          1   1466721950
    44.167          1          1   1466721957
    43.333          1          1   1466722011
    43.333          1          1   1466722017
    43.333          1          1   1466722071
    43.333          1          1   1466722077
    43.333          1          1   1466722131
    44.167          1          1   1466722137
    44.167          1          1   1466722191
    44.167          1          1   1466722198
    43.333          1          1   1466722251
    44.167          1          1   1466722258
    44.167          1          1   1466722311
    44.167          1          1   1466722318
    44.167          1          1   1466722371
    44.167          1          1   1466722378
    44.167          1          1   1466722431
    44.167          1          1   1466722438
    44.167          0          1   1466722491
    44.167          0          1   1466722498
    44.167          1          1   1466722551
    44.167          1          1   1466722558
    44.167          1          1   1466722611
    44.167          1          1   1466722618
    44.167          1          1   1466722671
    44.167          1          1   1466722678
    43.333          1          1   1466722731
    44.167          1          1   1466722738
    43.333          1          1   1466722791
    44.167          1          1   1466722798
    43.333          1          1   1466722851
    43.333          1          1   1466722858
    43.333          1          1   1466722911
    44.167          1          1   1466722918
    44.167          1          1   1466722971
    44.167          1          1   1466722978
    44.167          1          1   1466723031
    41.667          1          1   1466723038
    42.500          0          1   1466723091
    42.500          0          1   1466723098
    43.333          0          1   1466723151
    43.333          0          1   1466723158
    43.333          0          1   1466723212
    43.333          0          1   1466723218
    43.333          0          1   1466723272
    45.000          0          1   1466723278
    45.000          0          1   1466723332
    45.000          0          1   1466723338
    45.000          0          1   1466723392
    45.833          0          1   1466723399
    45.833          0          1   1466723452
    45.000          0          1   1466723459
    45.000          0          1   1466723512
    45.000          0          1   1466723519
    45.000          0          1   1466723572
    45.833          0          1   1466723579
    45.000          0          1   1466723632
    45.833          0          1   1466723639
    45.833          0          1   1466723692
    45.000          0          1   1466723699
    45.000          0          1   1466723752
    44.167          0          1   1466723759
    44.167          0          1   1466723812
    45.000          0          1   1466723819
    45.000          0          1   1466723872
    45.000          0          1   1466723879
    45.000          0          1   1466723932
    45.000          0          1   1466723939
    45.000          0          1   1466723992
    45.000          0          1   1466723999
    45.000          0          1   1466724052
    45.000          0          1   1466724059
    45.000          0          1   1466724112
    45.833          0          1   1466724119
    45.833          1          1   1466724172
    44.167          1          1   1466724179
    44.167          1          1   1466724232
    44.167          1          1   1466724239
    44.167          1          1   1466724293
    45.000          1          1   1466724299
    45.000          0          1   1466724353
    44.167          1          1   1466724359
    44.167          1          1   1466724413
    44.167          1          1   1466724419
    43.333          1          1   1466724473
    43.333          1          1   1466724480
    43.333          1          1   1466724533
    44.167          1          1   1466724540
    44.167          1          1   1466724593
    43.333          1          1   1466724600
    44.167          1          1   1466724653
    44.167          1          1   1466724660
    43.333          1          1   1466724713
    43.333          1          1   1466724720
    43.333          1          1   1466724773
    43.333          1          1   1466724780
    43.333          1          1   1466724833
    43.333          1          1   1466724840
    43.333          1          1   1466724893
    44.167          1          1   1466724900
    44.167          1          1   1466724953
    44.167          1          1   1466724960
    44.167          1          1   1466725013
    44.167          1          1   1466725020
    44.167          1          1   1466725073
    44.167          1          1   1466725080
    44.167          1          1   1466725133
    44.167          1          1   1466725140
    43.333          1          1   1466725193
    44.167          1          1   1466725200
    44.167          1          1   1466725253
    44.167          1          1   1466725260
    44.167          1          1   1466725313
    44.167          1          1   1466725320
    44.167          1          1   1466725373
    40.000          1          1   1466725380
    44.167          0          1   1466725433
    43.333          0          1   1466725440
    43.333          0          1   1466725493
    43.333          0          1   1466725500
    43.333          0          1   1466725553
    44.167          0          1   1466725560
    44.167          0          1   1466725613
    43.333          0          1   1466725620
    43.333          0          1   1466725673
    43.333          0          1   1466725680
    43.333          0          1   1466725733
    43.333          0          1   1466725740
    43.333          0          1   1466725793
    42.500          0          1   1466725800
    42.500          0          1   1466725853
    42.500          0          1   1466725860
    43.333          0          1   1466725913
    43.333          0          1   1466725920
    43.333          0          1   1466725973
    43.333          0          1   1466725980
    43.333          0          1   1466726033
    43.333          0          1   1466726040
    43.333          0          1   1466726093
    43.333          0          1   1466726100
    43.333          0          1   1466726153
    43.333          0          1   1466726160
    43.333          0          1   1466726213
    44.167          0          1   1466726220
    44.167          0          1   1466726274
    43.333          0          1   1466726280
    43.333          0          1   1466726334
    44.167          0          1   1466726340
    44.167          0          1   1466726394
    44.167          0          1   1466726401
    44.167          0          1   1466726454
    43.333          0          1   1466726461
    44.167          0          1   1466726514
    44.167          0          1   1466726521
    44.167          0          1   1466726574
    43.333          0          1   1466726581
    44.167          0          1   1466726634
    43.333          0          1   1466726641
    44.167          0          1   1466726694
    43.333          0          1   1466726701
    44.167          0          1   1466726754
    43.333          0          1   1466726761
    44.167          0          1   1466726814
    43.333          0          1   1466726821
    43.333          0          1   1466726874
    43.333          0          1   1466726881
    43.333          0          1   1466726934
    43.333          0          1   1466726941
    43.333          0          1   1466726994
    43.333          0          1   1466727001
    43.333          0          1   1466727054
    43.333          0          1   1466727061
    43.333          0          1   1466727114
    43.333          0          1   1466727121
    43.333          0          1   1466727174
    43.333          1          1   1466727181
    40.833          0          1   1466727234
     0.000          0          1   1466727241
     0.000          0          1   1466727294
     0.000          0          1   1466727301
     0.000          0          1   1466727354
     0.000          0          1   1466727361
     0.000          0          1   1466727414
     0.000          0          1   1466727421
     0.000          0          1   1466727474
     0.000          0          1   1466727481
     0.000          0          1   1466727534
     0.000          0          1   1466727541
     0.000          0          1   1466727594
     0.000          0          1   1466727601
     0.000          0          1   1466727654
     0.000          0          1   1466727661
     0.000          0          1   1466727714
     0.000          0          1   1466727721
     0.000          0          1   1466727774
     0.000          0          1   1466727781
     0.000          0          1   1466727834
     0.000          0          1   1466727841
     0.000          0          1   1466727894
     0.000          0          1   1466727901
     0.000          0          1   1466727955
     0.000          0          1   1466727961
     0.000          1          1   1466728015
    30.833          1          1   1466728022
    35.833          0          1   1466728075
    49.167          0          1   1466728082
    49.167          0          1   1466728135
    49.167          1          1   1466728142
    45.833          1          1   1466728195
    48.333          1          1   1466728202
    48.333          0          1   1466728255
    46.667          1          1   1466728262
    45.000          1          1   1466728315
    46.667          1          1   1466728322
    46.667          0          1   1466728375
    45.833          0          1   1466728382
    45.833          0          1   1466728435
    45.000          0          1   1466728442
    45.000          0          1   1466728495
    44.167          0          1   1466728502
    44.167          0          1   1466728555
    44.167          0          1   1466728562
    44.167          0          1   1466728615
    45.000          0          1   1466728622
    45.000          0          1   1466728675
    45.000          0          1   1466728682
    45.000          0          1   1466728735
    44.167          0          1   1466728742
    44.167          0          1   1466728795
    45.000          0          1   1466728802
    45.000          0          1   1466728855
    45.000          0          1   1466728862
    45.000          0          1   1466728915
    44.167          0          1   1466728922
    44.167          0          1   1466728975
    44.167          0          1   1466728982
    44.167          0          1   1466729035
    45.000          0          1   1466729043
    45.000          0          1   1466729095
    45.000          0          1   1466729103
    45.000          0          1   1466729156
    45.000          0          1   1466729163
    45.000          0          1   1466729216
    45.833          0          1   1466729223
    45.833          0          1   1466729276
    45.833          0          1   1466729283
    45.833          0          1   1466729336
    45.000          0          1   1466729343
    45.833          0          1   1466729396
    45.000          0          1   1466729403
    45.000          0          1   1466729456
    45.000          0          1   1466729463
    45.000          0          1   1466729516
    45.000          0          1   1466729523
    45.000          0          1   1466729576
    45.000          0          1   1466729583
    45.833          0          1   1466729636
    45.000          0          1   1466729643
    45.000          0          1   1466729696
    45.833          0          1   1466729703
    45.833          0          1   1466729756
    45.833          0          1   1466729763
    45.833          0          1   1466729816
    45.000          0          1   1466729823
    45.000          0          1   1466729876
    45.833          0          1   1466729883
    45.833          0          1   1466729936
    45.833          0          1   1466729943
    45.833          0          1   1466729996
    45.000          0          1   1466730003
    45.833          0          1   1466730056
    45.000          0          1   1466730063
    45.000          0          1   1466730116
    45.000          0          1   1466730123
    45.000          0          1   1466730176
    45.000          0          1   1466730183
    45.000          0          1   1466730236
    45.000          0          1   1466730244
    45.000          0          1   1466730296
    46.667          0          1   1466730304
    46.667          0          1   1466730357
    45.833          0          1   1466730364
    45.000          0          1   1466730417
    45.000          0          1   1466730424
    45.000          0          1   1466730477
    45.833          0          1   1466730484
    45.833          0          1   1466730537
    45.000          0          1   1466730544
    45.000          0          1   1466730597
    45.000          0          1   1466730604
    45.000          0          1   1466730657
    45.833          0          1   1466730664
    45.000          0          1   1466730717
    45.000          0          1   1466730724
    45.000          0          1   1466730777
    45.000          1          1   1466730784
    44.167          0          1   1466730837
    46.667          0          1   1466730844
    46.667          0          1   1466730897
    44.167          0          1   1466730904
    45.000          1          1   1466730957
    44.167          1          1   1466730964
    44.167          1          1   1466731017
    44.167          1          1   1466731024
    44.167          1          1   1466731077
    44.167          1          1   1466731084
    44.167          1          1   1466731137
    43.333          1          1   1466731144
    43.333          1          1   1466731197
    44.167          1          1   1466731204
    44.167          1          1   1466731257
    44.167          1          1   1466731264
    44.167          1          1   1466731317
    45.000          1          1   1466731324
    44.167          1          1   1466731377
    44.167          1          1   1466731384
    43.333          1          1   1466731437
    44.167          1          1   1466731444
    44.167          1          1   1466731497
    45.000          1          1   1466731504
    45.000          1          1   1466731557
    44.167          1          1   1466731564
    44.167          1          1   1466731617
    45.000          1          1   1466731624
    45.000          1          1   1466731677
    45.000          1          1   1466731684
    44.167          1          1   1466731737
    44.167          1          1   1466731745
    43.333          1          1   1466731797
    44.167          1          1   1466731805
    44.167          1          1   1466731857
    44.167          1          1   1466731865
    43.333          1          1   1466731917
    44.167          1          1   1466731925
    44.167          1          1   1466731978
    43.333          1          1   1466731985
    43.333          1          1   1466732038
    43.333          1          1   1466732045
    43.333          1          1   1466732098
    43.333          1          1   1466732105
    43.333          1          1   1466732158
    43.333          1          1   1466732165
    43.333          1          1   1466732218
    44.167          1          1   1466732225
    44.167          1          1   1466732278
    44.167          1          1   1466732285
    44.167          1          1   1466732338
    44.167          1          1   1466732345
    45.000          1          1   1466732398
    44.167          1          1   1466732405
    44.167          1          1   1466732458
    45.000          1          1   1466732465
    45.000          1          1   1466732518
    45.000          1          1   1466732525
    45.000          0          1   1466732578
    44.167          1          1   1466732585
    44.167          1          1   1466732638
    44.167          1          1   1466732645
    44.167          1          1   1466732698
    44.167          1          1   1466732705
    44.167          1          1   1466732758
    44.167          1          1   1466732765
    44.167          1          1   1466732818
    44.167          1          1   1466732826
    44.167          1          1   1466732878
    44.167          1          1   1466732886
    44.167          1          1   1466732938
    44.167          1          1   1466732946
    44.167          1          1   1466732999
    44.167          1          1   1466733006
    45.000          1          1   1466733059
    45.000          1          1   1466733066
    45.000          1          1   1466733119
    45.000          1          1   1466733126
    44.167          1          1   1466733179
    45.000          1          1   1466733186
    45.000          1          1   1466733239
    45.000          1          1   1466733246
    45.000          1          1   1466733299
    45.000          1          1   1466733306
    45.000          1          1   1466733359
    45.000          1          1   1466733366
    45.000          1          1   1466733419
    45.000          1          1   1466733426
    45.000          1          1   1466733479
    45.000          1          1   1466733486
    45.000          0          1   1466733539
    45.833          0          1   1466733546
    45.833          1          1   1466733599
    45.000          1          1   1466733606
    44.167          1          1   1466733659
    44.167          1          1   1466733666
    44.167          1          1   1466733719
    44.167          1          1   1466733726
    44.167          1          1   1466733779
    44.167          1          1   1466733786
    44.167          1          1   1466733839
    45.000          1          1   1466733847
    44.167          1          1   1466733899
    44.167          1          1   1466733907
    44.167          1          1   1466733959
    44.167          1          1   1466733967
    44.167          1          1   1466734019
    44.167          1          1   1466734027
    44.167          1          1   1466734079
    44.167          1          1   1466734087
    44.167          1          1   1466734140
    43.333          1          1   1466734147
    43.333          1          1   1466734200
    45.000          1          1   1466734207
    44.167          1          1   1466734260
    44.167          1          1   1466734267
    44.167          1          1   1466734320
    44.167          1          1   1466734327
    44.167          1          1   1466734380
    45.000          1          1   1466734387
    44.167          1          1   1466734440
    45.000          1          1   1466734447
    44.167          1          1   1466734500
    44.167          1          1   1466734507
    44.167          1          1   1466734560
    45.833          0          1   1466734567
    45.833          0          1   1466734620
    45.833          0          1   1466734627
    45.833          0          1   1466734680
    46.667          0          1   1466734687
    45.833          0          1   1466734740
    45.833          0          1   1466734747
    46.667          0          1   1466734800
    45.833          0          1   1466734807
    45.833          0          1   1466734860
    46.667          0          1   1466734867
    45.833          0          1   1466734920
    45.833          0          1   1466734927
    45.833          0          1   1466734980
    45.833          0          1   1466734987
    45.833          0          1   1466735040
    45.833          0          1   1466735047
    45.833          0          1   1466735100
    45.833          0          1   1466735108
    45.833          0          1   1466735160
    45.833          0          1   1466735168
    45.833          0          1   1466735220
    45.833          0          1   1466735228
    45.833          0          1   1466735280
    44.167          0          1   1466735288
    45.000          1          1   1466735340
    45.833          1          1   1466735348
    45.833          0          1   1466735400
    46.667          1          1   1466735408
    45.833          1          1   1466735460
    45.000          1          1   1466735468
    45.833          1          1   1466735520
    46.667          1          1   1466735528
    45.833          1          1   1466735580
    46.667          1          1   1466735588
    46.667          0          1   1466735640
    45.833          0          1   1466735648
    45.833          1          1   1466735700
    45.000          1          1   1466735708
    46.667          1          1   1466735760
    46.667          1          1   1466735768
    47.500          1          1   1466735820
    47.500          1          1   1466735828
    48.333          1          1   1466735880
    45.833          1          1   1466735888
    45.833          0          1   1466735940
    46.667          1          1   1466735948
    47.500          0          1   1466736000
     0.000          0          1   1466736008
     0.000          0          1   1466736060
     0.000          0          1   1466736068
     0.000          0          1   1466736121
     0.000          0          1   1466736128
     0.000          0          1   1466736181
     0.000          0          1   1466736188
     0.000          0          1   1466736241
     0.000          0          1   1466736248
     0.000          0          1   1466736301
     0.000          0          1   1466736308
     0.000          0          1   1466736361
     0.000          0          1   1466736368
     0.000          0          1   1466736421
     0.000          0          1   1466736428
     0.000          0          1   1466736481
     0.000          0          1   1466736488
     0.000          0          1   1466736541
     0.000          0          1   1466736548
     0.000          0          1   1466736601
     0.000          0          1   1466736609
     0.000          0          1   1466736661
     0.000          0          1   1466736669
     0.000          0          1   1466736721
     0.000          0          1   1466736729
     0.000          0          1   1466736781
     0.000          0          1   1466736789
     0.000          0          1   1466736841
     0.000          0          1   1466736849
     0.000          0          1   1466736901
     0.000          0          1   1466736909
     0.000          0          1   1466736961
     0.000          0          1   1466736969
     0.000          0          1   1466737021
     0.000          0          1   1466737029
     0.000          0          1   1466737081
     0.000          0          1   1466737089
     0.000          0          1   1466737141
     0.000          0          1   1466737149
     0.000          0          1   1466737201
     0.000          0          1   1466737209
     0.000          0          1   1466737262
     0.000          0          1   1466737269
     0.000          0          1   1466737322
     0.000          0          1   1466737329
     0.000          0          1   1466737382
     0.000          0          1   1466737389
     0.000          0          1   1466737442
     0.000          0          1   1466737449
     0.000          0          1   1466737502
     0.000          0          1   1466737509
     0.000          0          1   1466737562
     0.000          0          1   1466737569
     0.000          0          1   1466737622
     0.000          0          1   1466737629
     0.000          0          1   1466737682
     0.000          0          1   1466737690
     0.000          0          1   1466737742
     0.000          0          1   1466737750
     0.000          0          1   1466737802
     0.000          0          1   1466737810
     0.000          0          1   1466737862
     0.000          0          1   1466737870
     0.000          0          1   1466737922
     0.000          0          1   1466737930
     0.000          0          1   1466737982
     0.000          0          1   1466737990
     0.000          0          1   1466738042
     0.000          0          1   1466738050
     0.000          0          1   1466738102
     0.000          0          1   1466738110
     0.000          0          1   1466738162
     0.000          0          1   1466738170
     0.000          0          1   1466738222
     0.000          0          1   1466738230
     0.000          0          1   1466738283
     0.000          0          1   1466738290
     0.000          0          1   1466738343
     0.000          0          1   1466738350
     0.000          0          1   1466738403
     0.000          0          1   1466738410
     0.000          0          1   1466738463
     0.000          0          1   1466738470
     0.000          0          1   1466738523
     0.000          0          1   1466738530
     0.000          0          1   1466738583
     0.000          0          1   1466738590
     0.000          0          1   1466738643
     0.000          0          1   1466738650
     0.000          0          1   1466738703
     0.000          0          1   1466738710
     0.000          0          1   1466738763
     0.000          0          1   1466738770
     0.000          0          1   1466738823
     0.000          0          1   1466738831
     0.000          0          1   1466738883
     0.000          0          1   1466738891
     0.000          0          1   1466738943
     0.000          0          1   1466738951
     0.000          0          1   1466739003
     0.000          0          1   1466739011
